what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687027014
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328687030036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328687044843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687048521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687053300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328687056684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328687058751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328687061225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687063394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687136536
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328687143361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687226039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687231105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328687240698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328687258762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328687259456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328687267479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328687284791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328687357567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687391367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687978860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328687979118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328688948536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689382764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689425379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689497133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689505648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689531942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689539078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689561005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689577907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689586207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689603350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689646519
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.indent",1328689743205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689745356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689764728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689788708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689807138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689827025
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328689830487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689836739
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1328689852004
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1328689853349
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1328689853893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689855951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689873894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328689939454
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328689939489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328689948396
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689953485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689953931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328689960234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689964193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689964543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328689969436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689973314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689973644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328689980042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328689983807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328689984112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690005967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690021651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690032820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690064124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690123309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690123482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328690352197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328690357338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328690360187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690360756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690366828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328690405103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328690408759
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.indent",1328690425869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690438822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690460635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690515160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690520603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690582245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690582399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690582571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690582728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690583561
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690583851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690584110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690584353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690584527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690585097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690585433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690585781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690586133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690586573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690586984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690587404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690588976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690589519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690589867
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690590912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690591302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690592716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690593082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690593541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690593936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690594525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690595125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690597523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690598364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690599189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690599639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328690600251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690602162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690603636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690612809
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690622832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690715787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328690732067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328690738865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690745261
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690755044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690767974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690782925
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690788217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690802260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690803395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690833303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690841155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690850323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690857483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328690868573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328690873827
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328690893506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328690933690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328691046302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328691069175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328691831373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328692197359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328693156109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328693157668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328693398066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328693398318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328693408950
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328693409288
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1328693780562
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328693783619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328694083714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328694093383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328694096618
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328694096687
closed,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328694096688
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328694104655
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328694105352
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328694105493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328694124361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328694158957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328694805117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328694903328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328695103353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328695251368
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328695417331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328696666877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328696674079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328767444416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328767460656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778386836
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328778389539
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328778406332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778455334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778521725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778525586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328778525886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778531765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778903869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328778903963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778905775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328778906719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328778906746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779015222
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779099501
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779121921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779123649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328779123791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779127501
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779135778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779249355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779286477
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328779293404
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779299327
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779300278
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1328779301228
error,log,,,"Exception occurred in reconcile participant",1328779301321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1328779302935
error,log,,,"Unexpected error while validating DocReader.java",1328779304192
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779304317
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779308237
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779342178
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779367646
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779374907
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779443088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779444695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328779444721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779449956
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779502569
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779605040
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779622625
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779625004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779686459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328779686481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328779694052
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328779695957
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779696186
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779696291
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779708524
closed,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779708525
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779712067
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779754778
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779759855
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328779767976
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328779908847
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328780214558
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328780240149
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328780247069
started,bundle,org.eclipse.wb.os,1.2.0.r37x201112290923,"org.eclipse.wb.os",1328780248092
started,bundle,org.eclipse.wb.os.win32,1.2.0.r37x201112290923,"org.eclipse.wb.os.win32",1328780248246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328780274528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328780611888
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328780614754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328780622698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328780680568
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1328780689307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328780695915
