what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327623600391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327623612789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1327623612820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327623629688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327623639812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327623640044
executed,command,,,"AUTOGEN:::com.google.gwt.eclipse.core.editors.gwtJavaEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327623649974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327623658626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327623671137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327623672745
executed,command,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1327623673248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327623673280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327624049619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327624056412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327626831622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327626852886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327626901205
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1327626984200
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1327626985717
started,bundle,org.eclipse.mylyn.wikitext.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.ui",1327626985746
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.core",1327626985787
opened,editor,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.editors.task",1327626986551
activated,editor,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.editors.task",1327626986668
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327626989329
closed,editor,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.editors.task",1327626989330
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627000500
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1327627008051
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627021645
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627027048
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627042015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327627091647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327627106550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327627125612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327627158394
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627171201
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627179008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327627196147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327627200516
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627221037
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627224251
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327627228970
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327627274482
