what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1328676896434
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1328676896604
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1328676896770
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1328676896804
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1328676896906
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1328676897086
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1328676897378
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1328676897542
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328676897844
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328676897935
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1328676897997
started,bundle,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.core",1328676897998
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1328676898014
started,bundle,com.google.gdt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.core",1328676898015
started,bundle,com.google.gdt.eclipse.designer,2.5.0.r37x201112291029,"com.google.gdt.eclipse.designer",1328676898099
started,bundle,com.google.gdt.eclipse.login,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.login",1328676898100
started,bundle,com.google.gdt.eclipse.managedapis,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.managedapis",1328676898100
started,bundle,com.google.gdt.eclipse.platform.e37,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.e37",1328676898142
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.shared",1328676898142
started,bundle,com.google.gdt.eclipse.suite.ext,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite.ext",1328676898143
started,bundle,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core",1328676898203
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1328676898251
started,bundle,org.eclipse.wb.core,1.2.0.r37x201112290923,"org.eclipse.wb.core",1328676898318
started,bundle,org.eclipse.wb.core.lib,1.2.0.r37x201112290923,"org.eclipse.wb.core.lib",1328676898325
os,sysinfo,,,"win32",1328676898329
arch,sysinfo,,,"x86_64",1328676898329
ws,sysinfo,,,"win32",1328676898329
locale,sysinfo,,,"en_US",1328676898329
processors,sysinfo,,,"4",1328676898329
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328676898329
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1328676898329
java.specification.name,sysinfo,,,"Java Platform API Specification",1328676898329
java.specification.vendor,sysinfo,,,"Oracle Corporation",1328676898329
java.specification.version,sysinfo,,,"1.7",1328676898329
java.vendor,sysinfo,,,"Oracle Corporation",1328676898329
java.version,sysinfo,,,"1.7.0_01",1328676898329
java.vm.info,sysinfo,,,"mixed mode",1328676898329
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328676898329
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328676898329
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1328676898329
java.vm.specification.version,sysinfo,,,"1.7",1328676898329
java.vm.vendor,sysinfo,,,"Oracle Corporation",1328676898329
java.vm.version,sysinfo,,,"21.1-b02",1328676898329
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328676898385
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1328676899351
started,bundle,com.google.gdt.eclipse.designer.hosted,2.5.0.r37x201112291019,"com.google.gdt.eclipse.designer.hosted",1328676899674
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1328676899854
started,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.5.0.r37x201112291019,"com.google.gdt.eclipse.designer.hosted.2_2",1328676900761
started,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.5.0.r37x201112291019,"com.google.gdt.eclipse.designer.hosted.lib",1328676901071
started,bundle,com.google.gdt.eclipse.maven,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.maven",1328676908320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328676912275
started,bundle,com.google.gdt.eclipse.suite,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite",1328676912443
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1328676913991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328676915675
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1328676915855
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328676916059
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328676922744
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1328676922826
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1328676923076
error,log,,,"Error changing index details workspace://",1328676927640
error,log,,,"Could not add repository index",1328676927642
error,log,,,"Error changing index details central|http://repo1.maven.org/maven2",1328676927948
error,log,,,"Could not add repository index",1328676927949
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1328676938210
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.5.0.r37x201112291029,"com.google.gdt.eclipse.designer.UiBinder",1328676945606
started,bundle,org.eclipse.wb.core.xml,1.2.0.r37x201112291009,"org.eclipse.wb.core.xml",1328676945942
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328676949978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328676949993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328676958336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328676963053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328676966226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328676966699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677187952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677196224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677233612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677245144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677252943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677285750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677393828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328677407586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328677414613
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328677421259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677423933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677490514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328677663752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328677664377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328677680934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328677692997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678133466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678140978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678454945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678459813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678466252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678467315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328682541029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328682602038
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683003269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683072503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683091575
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328683091603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683092775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683123051
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328683123105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683126221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683128475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328683171921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328683187176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328683188016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328683251498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328683255253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328683255646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683263995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683280592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683284612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683285815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328683305733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328683316477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328683317112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328684753677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328684766613
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1328684770449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328684778483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328684778609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328684782873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328684858011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328684883814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328685297582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328685334341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328685336738
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1328685405963
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1328685406028
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685411014
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685411108
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685426361
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685437218
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685451586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328685465017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328685487885
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328685511753
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685525947
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685526092
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328685526112
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685528199
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685549021
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685581368
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685591131
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685591216
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685593899
closed,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685593911
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685594922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328685617389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328685709998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328685713708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328685862533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328685863047
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1328685914014
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328685924980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328685959498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328685977428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328685981850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328685987985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686032514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686067216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328686206630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328686210168
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1328686219460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1328686219617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686237885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328686253074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328686257286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328686268891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328686270107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686314521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686338721
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328686373890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686388966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686393168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686401541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686409115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686414123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686428869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686437682
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328686442706
